BLOCKID10,POP10
170312227001002,9
170318090002029,66
170318061042064,0
170314804003005,54
170318041082004,416
170317302012007,55
170318422001079,0
170311504011007,82
170318235001031,7
170318266004005,28
170318179001009,58
170311003004020,27
170312206024000,85
170318105011003,24
170313102001003,0
170314402022005,7
170317004021021,55
170317305004047,29
170318340002000,0
170316610004019,89
170315101002024,0
170318039012043,0
170318032001005,0
170313301004015,0
170311302001040,0
170313005001002,92
170318069001006,266
170318188002019,33
170311104001017,11
170310703002008,72
170318077003005,0
170315401021032,0
170315401021036,0
170316813002010,56
170318238013070,0
170318240042026,105
170318241204032,16
170318297003022,17
170311102002022,86
170312227002000,94
170318077003001,0
170318434001002,0
170318424001013,50
170318418002032,64
170318187004009,12
170314314003012,28
170317307002019,0
170315306002023,17
170310205003006,397
170315304002016,0
170315304002015,0
170318391001011,0
170313201002008,0
170313301004062,0
170312832001017,74
170318365002009,127
170313510002002,0
170311101001010,7
170310707001004,331
170318419002056,20
170313515002004,53
170314601001032,0
170318285064049,0
170318285064048,3
170318300033050,64
170318300033022,53
170318300033032,16
170318055023015,0
170319800001099,0
170318142001013,0
170318316004000,0
170310207011005,68
170311006004004,0
170317608012001,0
170318419001049,0
170318119001002,0
170318161006023,0
170315401021041,0
170318209011040,0
170318040002016,0
170318299021011,163
170318241171002,0
170318248003014,0
170318284021002,0
170318046031023,0
170318423001011,0
170315001004024,0
170311405003021,87
170311104001008,0
170318322001024,0
170318201013016,0
170316007001015,81
170318048031020,0
170318241192009,7
170318044033062,0
170310314002000,495
170318039012051,0
170318176002020,71
170312415003002,18
170312106022008,18
170318391001007,0
170318391001008,0
170318391001009,0
170313201002007,0
170318391001003,2
170310706001007,731
170318411001019,180
170314110001011,0
170318279025048,0
170318256004016,0
170318234004078,0
170318042012003,0
170318239011081,0
170318272001015,54
170318240062030,0
170318048033040,58
170318018002030,3
170318002006021,0
170314309002003,25
170318030072014,0
170318030072006,121
170318241204045,0
170318042012118,0
170318016012014,0
170318046073021,0
170318299014072,0
170318299014078,2
170318299011019,5
170318112002007,9
170312434001007,89
170318045051007,0
170318245063024,0
170318210014020,0
170318210013022,37
170318209011101,0
170318210012020,16
170318210013037,11
170318202012045,50
170318214022024,4
170318106001000,138
170318255011034,0
170318255011036,0
170318236053007,60
170318236032023,0
170318245035012,4
170318060022001,135
170318044051020,0
170318046063003,0
170318282022011,130
170318437002008,22
170318206033003,134
170318113022042,0
170318020021007,4
170318020022030,43
170318016032036,2
170318016081050,3
170318019021000,0
170318274002068,0
170311007004019,45
170318171014020,24
170318046031020,0
170318048031017,0
170318048031033,24
170317705002019,0
170317705002058,0
170318043104016,0
170317705002005,0
170318043111004,0
170318241223017,135
170318419002109,26
170318117022012,54
170318058012004,0
170318113012009,5
170318051115019,0
170318437002010,67
170318019022033,0
170318016082001,13
170318285052006,12
170318016065007,4
170318184013007,41
170318184013008,0
170318180003047,0
170318016012009,8
170318199002010,0
170318186001010,0
170318245051021,115
170318026051001,420
170318282021025,2
170318206052010,0
170318238033015,0
170318282011037,28
170318036103029,21
170318036103023,51
170318238011001,51
170318030173016,0
170318036073003,0
170318253023042,3
170318246013016,5
170318246013017,1
170318245063015,0
170318287014034,22
170318041081027,0
170318041092019,49
170318048054047,149
170318048054040,269
170318007001010,0
170318025033007,0
170318248004028,0
170318255031006,0
170318283002011,0
170318300042021,0
170318293021009,9
170318272003043,0
170318045063023,90
170318287022043,3
170318300081014,0
170318036081022,0
170317706022026,0
170318237032027,139
170318041081030,28
170318206062021,50
170318238031004,180
170318241204059,3
170318300081016,0
170318241201052,40
170318069001023,0
170312304002001,239
170312205002000,0
170310707002003,0
170318044033042,9
170318044033068,87
170317702011001,35
170317702011007,71
170318084003013,9
170310306042002,29
170318057013016,19
170318057013017,14
170318060033000,329
170318060025008,286
170318060042003,0
170312104002002,0
170316704001001,0
170318182001001,0
170318161001018,0
170318170002003,0
170318233046018,0
170318234004091,0
170317002001003,109
170317004011065,6
170318043112054,53
170317304003039,0
170318423001084,6
170318300072000,289
170318300051034,4
170318299022000,0
170318298001018,44
170318255031015,0
170318253021010,4
170318245052009,0
170318016084023,167
170315501001038,0
170318241174022,5
170318241174011,28
170318241233026,59
170318016011018,0
170315201001048,0
170314801001001,0
170318241233018,35
170318046061009,99
170318046063008,0
170318046063006,0
170318046092015,16
170318047053004,344
170318241131008,0
170318241161017,0
170318241151023,28
170318047092004,0
170318046111005,681
170318048103009,280
170313301004013,0
170318241232002,214
170318042021010,0
170318240041111,0
170318240061063,0
170318036031001,0
170318037022025,50
170318033002003,38
170318355002006,0
170318355002005,0
170318355002040,0
170316110001009,0
170318401002006,0
170318240043013,0
170318240053034,0
170318240053032,63
170318041091018,0
170318077004034,0
170312922001015,0
170318421003009,54
170318045063004,0
170318043101012,0
170318043103016,69
170318202013002,0
170318202022028,0
170314101002000,0
170310301014000,0
170310301032000,0
170318004001000,0
170319900000006,0
170318012003000,0
170319900000011,0
170315501006007,0
170314805002007,0
170314201001012,0
170317113002015,2
170317304003043,0
170318284012030,51
170318241083019,22
170318019013018,0
170318018002017,7
170318113022032,0
170318041023027,0
170318041023025,0
170318201034014,6
170312606002015,0
170318202013021,0
170318041063007,23
170318201015008,0
170318240031001,202
170318049024013,4
170318254002011,0
170318262014030,0
170318060043022,24
170318020044000,48
170310314004000,0
170318016031022,353
170318077001009,1
170318008001085,0
170318005001033,0
170318177004015,21
170318172001006,0
170318241083006,75
170318221022009,29
170318221022011,2
170318287022065,0
170318042012230,0
170318287013024,12
170318287022035,0
170318241083001,28
170317302015018,23
170316810001003,58
170314110003000,218
170317608012011,157
170311005003005,42
170310403001004,33
170318043112079,174
170318039012094,68
170318036033029,33
170318045071045,0
170318042012091,0
170318234003012,0
170318234004083,0
170317706022014,0
170318240043003,0
170318297003045,0
170318043112041,0
170318041051030,0
170318297002006,0
170318202021227,0
170318299014035,5
170318241202046,2
170318044051007,0
170318045073009,0
170318364002001,0
170318365002014,8
170318285041005,0
170318245033032,0
170318247011016,122
170318247011014,127
170317303001015,28
170317205002047,22
170315305011031,50
170314111001008,47
170312304002005,0
170311204003014,26
170310203012007,56
170310703002002,145
170318367002007,0
170318380002012,42
170315306001033,25
170312715001014,40
170317705002070,0
170318043104004,0
170318111004051,0
170318111004007,0
170318206062039,0
170318080021005,27
170318237034002,1
170318187003032,0
170318185003020,0
170318157023006,0
170318047161020,112
170318265003026,14
170318267001027,177
170318028012004,99
170318023001065,0
170318253023022,10
170318254001025,46
170318240062014,0
170318299022004,243
170318299021008,50
170318285042000,20
170318285042001,134
170318283002075,119
170318287012000,29
170318287012001,34
170318283002090,85
170318287021002,29
170318283001037,0
170318283002032,0
170318286021005,47
170318284022014,132
170318284011009,75
170318277001074,0
170318284021008,0
170318284022000,112
170318284022007,202
170318256001020,79
170318278042009,71
170318278052010,77
170318278052008,46
170318279012016,0
170318278053005,93
170318240062045,29
170318282011074,57
170318282011073,19
170318282011083,0
170318300073016,22
170318275001064,32
170318278051018,25
170318300033059,75
170318300033041,187
170318293022008,10
170318237032010,0
170318300042009,12
170318287014029,30
170318287014050,16
170318300043057,104
170318300043025,4
170318300043019,0
170318300043092,72
170318300043010,0
170318300033038,27
170318295002051,34
170318296003023,24
170318295002030,9
170318288022015,101
170318288022019,69
170318288013006,63
170318287014006,0
170318287022028,1
170318287022022,0
170318287014051,1
170318286014025,57
170318288013011,79
170318240041177,0
170318286011011,2
170318247023021,37
170318247023011,44
170318246024000,85
170318247023000,74
170318249002025,28
170318246025015,245
170318241221013,45
170318241211029,13
170318240042037,31
170318277001047,79
170318275001018,0
170318275001020,0
170318276003016,127
170318276003011,18
170318249001062,0
170318248004034,43
170318248004036,99
170318248003053,32
170318249001000,0
170318247021006,66
170318247021010,55
170318247013015,118
170318247013022,67
170318246023005,148
170318245063035,13
170318246014010,35
170318245061002,70
170318245061004,84
170318291002078,29
170318300011056,63
170318300011052,16
170318300011057,20
170318292004005,68
170318292004037,27
170318291002045,16
170318300033019,0
170318293022007,119
170318293022022,31
170318300052036,62
170318300043047,0
170318300031014,256
170318300033037,48
170318255042017,0
170318256004049,0
170318256004040,0
170318253023008,61
170318252001007,0
170318253023006,48
170318253021002,0
170318253021036,0
170318254001031,113
170318240053009,118
170318254002009,123
170318254003003,0
170318241211028,7
170318240042036,30
170318241173004,0
170318255032004,74
170318287021007,67
170318285041009,97
170318072002001,3
170318285055081,118
170318285041014,22
170318245063009,0
170318245063027,0
170318241074012,40
170318241073002,158
170318241073016,0
170318241212003,59
170318241212005,0
170318241083021,86
170318241202061,0
170318241201003,273
170318241083015,0
170318241201035,65
170318241201040,34
170318295001041,60
170318295002042,6
170318295001042,43
170318293023000,18
170318292003002,0
170318292003029,17
170318291002027,0
170318293023001,80
170318300011044,23
170318302011015,72
170318300052018,241
170318300051026,34
170318299024018,0
170318296002006,11
170318296002021,15
170318255042016,92
170318255054008,68
170318297002050,15
170318297002045,7
170318297003100,0
170318285032016,0
170318297003041,0
170318288022002,0
170318288022020,92
170318288022021,42
170318287014015,0
170318287014039,35
170318290001016,0
170318287022018,0
170318287013029,7
170318283001030,0
170318283002067,47
170318284011004,0
170318284021003,15
170318283002081,0
170318284021023,33
170318284022008,0
170318256003012,69
170318256001022,2
170318255031011,0
170318256003004,72
170318256002017,29
170318249002003,199
170318246024001,80
170318247022014,57
170318274002040,0
170318245072008,0
170318248002022,0
170318248003023,52
170318248003016,0
170318248003035,44
170318248003081,12
170318247013018,52
170318247011005,57
170318243002039,34
170318246011015,58
170318246011014,43
170318245072036,2
170318246013001,2
170318246013020,168
170318246013009,16
170318241061030,100
170318295002007,0
170318045063017,177
170318292002001,338
170318292003031,35
170318292003050,23
170318292003049,20
170318291002026,0
170318291002028,18
170318300032009,22
170318300052007,2
170318298004008,261
170318293012049,0
170318300051037,46
170318300051003,0
170318300051028,41
170318300051030,32
170318287013031,0
170318299023041,72
170318299024014,0
170318299014091,0
170318300032002,276
170318300032001,83
170318300031021,37
170318300031007,129
170318300031006,176
170318288021034,68
170318255035020,70
170318255052012,0
170318255054003,62
170318255054004,360
170318253021012,46
170318253022007,95
170318249001018,0
170318249001016,0
170318246022030,50
170318246022031,38
170318250001025,237
170318245053012,52
170318245052002,71
170318245052007,0
170318245063052,0
170318245063059,0
170318245072040,71
170318241233014,66
170318241172004,14
170318285052016,0
170318278043002,137
170318278043007,75
170318279012009,184
170318279012027,0
170318278041001,56
170318278041002,254
